employee_id,month,total_monthly_active_hours,expected_monthly_hours,ai_license_active,ai_queries_made,ai_hours_saved_est
51,4/1/2025,168.83,168,1,21,1
51,5/1/2025,175.51,168,1,18,0.9
51,6/1/2025,167.53,168,1,31,1.6
51,7/1/2025,188.78,168,1,40,2
51,8/1/2025,176.37,168,1,25,1.2
51,9/1/2025,177.79,168,1,35,1.8
51,10/1/2025,176.15,168,1,50,2.5
51,11/1/2025,169.81,168,1,50,2.5
51,12/1/2025,182.14,168,1,60,3
52,1/1/2025,187.84,168,0,4,0.2
52,2/1/2025,157.43,168,1,12,0.6
52,3/1/2025,165.24,168,1,11,0.6
52,4/1/2025,178.5,168,1,24,1.2
52,5/1/2025,175.47,168,1,27,1.4
52,6/1/2025,167.04,168,1,31,1.6
52,7/1/2025,188.51,168,1,31,1.6
52,8/1/2025,175.01,168,1,37,1.8
52,9/1/2025,181.47,168,1,51,2.6
52,10/1/2025,187.51,168,1,47,2.4
52,11/1/2025,164.11,168,1,49,2.4
52,12/1/2025,181.76,168,1,51,2.6
53,1/1/2025,188.54,168,0,4,0.2
53,2/1/2025,167.87,168,1,8,0.4
53,3/1/2025,160.14,168,1,14,0.7
53,4/1/2025,173.72,168,1,14,0.7
53,5/1/2025,178.52,168,1,23,1.2
53,6/1/2025,158.6,168,1,18,0.9
53,7/1/2025,191.13,168,1,27,1.4
53,8/1/2025,174.46,168,1,31,1.6
53,9/1/2025,176.76,168,1,28,1.4
53,10/1/2025,183.55,168,1,37,1.8
53,11/1/2025,163.19,168,1,38,1.9
53,12/1/2025,190.54,168,1,50,2.5
54,1/1/2025,181.54,168,0,2,0.1
54,2/1/2025,156.53,168,1,8,0.4
54,3/1/2025,173.63,168,1,10,0.5
54,4/1/2025,177.12,168,1,10,0.5
54,5/1/2025,191.92,168,1,23,1.2
54,6/1/2025,171.9,168,1,22,1.1
54,7/1/2025,180.06,168,1,24,1.2
54,8/1/2025,165.85999999999999,168,1,28,1.4
54,9/1/2025,179.01,168,1,52,2.6
54,10/1/2025,189.07,168,1,39,2
54,11/1/2025,166.6,168,1,45,2.2
54,12/1/2025,179.46,168,1,62,3.1
55,1/1/2025,181.13,168,0,3,0.2
55,2/1/2025,152.25,168,1,7,0.4
55,3/1/2025,161.10999999999999,168,1,11,0.6
55,4/1/2025,170.99,168,1,19,1
55,5/1/2025,179.74,168,1,20,1
55,6/1/2025,172.15,168,1,23,1.2
55,7/1/2025,182.64,168,1,29,1.5
55,8/1/2025,167.73,168,1,30,1.5
55,9/1/2025,174.63,168,1,41,2.1
55,10/1/2025,187.82,168,1,41,2.1
55,11/1/2025,163.9,168,1,57,2.8
55,12/1/2025,194.32,168,1,62,3.1
56,1/1/2025,180.7,168,0,1,0
56,2/1/2025,154.33,168,0,2,0.1
56,3/1/2025,169.52,168,0,4,0.2
56,4/1/2025,174.33,168,1,7,0.4
56,5/1/2025,176.47,168,1,6,0.3
56,6/1/2025,175.92000000000002,168,1,10,0.5
56,7/1/2025,176.92000000000002,168,1,13,0.6
56,8/1/2025,158.29,168,1,17,0.8
56,9/1/2025,178.64000000000001,168,1,21,1
56,10/1/2025,188.35,168,1,15,0.8
56,11/1/2025,170.41,168,1,15,0.8
56,12/1/2025,187.57,168,1,18,0.9
57,1/1/2025,180.2,168,0,2,0.1
57,2/1/2025,165.49,168,0,2,0.1
57,3/1/2025,177.19,168,0,2,0.1
57,4/1/2025,169.24,168,1,6,0.3
57,5/1/2025,177.42000000000002,168,1,10,0.5
57,6/1/2025,159.88,168,1,17,0.8
57,7/1/2025,184.10999999999999,168,1,8,0.4
57,8/1/2025,175.63,168,1,15,0.8
57,9/1/2025,177.53,168,1,21,1
57,10/1/2025,186.6,168,1,16,0.8
57,11/1/2025,172.32999999999998,168,1,13,0.6
57,12/1/2025,191.57,168,1,16,0.8
58,1/1/2025,172.34,168,0,2,0.1
58,2/1/2025,163.79,168,0,5,0.2
58,3/1/2025,164.02,168,0,4,0.2
58,4/1/2025,176.96,168,1,7,0.4
58,5/1/2025,173.51,168,1,12,0.6
58,6/1/2025,171.41,168,1,9,0.4
58,7/1/2025,184.42,168,1,14,0.7
58,8/1/2025,162.07,168,1,17,0.8
58,9/1/2025,175.86,168,1,26,1.3
58,10/1/2025,186.94,168,1,23,1.2
58,11/1/2025,163.88,168,1,28,1.4
58,12/1/2025,180.63,168,1,30,1.5
59,1/1/2025,180.52,168,1,7,0.4
59,2/1/2025,159.72,168,1,11,0.6
59,3/1/2025,176.67,168,1,15,0.8
59,4/1/2025,179.78,168,1,12,0.6
59,5/1/2025,181.06,168,1,26,1.3
59,6/1/2025,167.62,168,1,31,1.6
59,7/1/2025,188.48000000000002,168,1,38,1.9
59,8/1/2025,171.68,168,1,43,2.2
59,9/1/2025,183.51,168,1,40,2
59,10/1/2025,188.33,168,1,42,2.1
59,11/1/2025,163.16,168,1,63,3.2
59,12/1/2025,193.27,168,1,75,3.8
60,1/1/2025,191.66,168,0,2,0.1
60,2/1/2025,156.63,168,0,3,0.2
60,3/1/2025,167.26999999999998,168,1,6,0.3
60,4/1/2025,175.83,168,1,6,0.3
60,5/1/2025,180.96,168,1,9,0.4
60,6/1/2025,172.6,168,1,15,0.8
60,7/1/2025,176.69,168,1,10,0.5
60,8/1/2025,159.92,168,1,15,0.8
60,9/1/2025,182.04,168,1,11,0.6
60,10/1/2025,184.25,168,1,21,1
60,11/1/2025,160.88,168,1,18,0.9
60,12/1/2025,189.27,168,1,24,1.2
61,1/1/2025,183.98,168,0,2,0.1
61,2/1/2025,167.67,168,1,9,0.4
61,3/1/2025,167.39,168,1,11,0.6
61,4/1/2025,158.84,168,1,12,0.6
61,5/1/2025,177.67000000000002,168,1,21,1
61,6/1/2025,166.99,168,1,18,0.9
61,7/1/2025,182.23000000000002,168,1,29,1.5
61,8/1/2025,159.9,168,1,26,1.3
61,9/1/2025,167.92000000000002,168,1,28,1.4
61,10/1/2025,187.26,168,1,29,1.5
61,11/1/2025,166.45,168,1,55,2.8
61,12/1/2025,188.91,168,1,50,2.5
62,1/1/2025,179.24,168,0,3,0.2
62,2/1/2025,156.47,168,1,7,0.4
62,3/1/2025,162.95000000000002,168,1,13,0.6
62,4/1/2025,182.92,168,1,14,0.7
62,5/1/2025,179.68,168,1,21,1
62,6/1/2025,164.02,168,1,27,1.4
62,7/1/2025,181.88,168,1,48,2.4
62,8/1/2025,171.11,168,1,28,1.4
62,9/1/2025,168.60999999999999,168,1,28,1.4
62,10/1/2025,181.17000000000002,168,1,33,1.6
62,11/1/2025,159.29,168,1,57,2.8
62,12/1/2025,180.69,168,1,60,3
63,1/1/2025,177.03,168,0,2,0.1
63,2/1/2025,157.08,168,0,3,0.2
63,3/1/2025,159.97,168,0,5,0.2
63,4/1/2025,178.5,168,1,6,0.3
63,5/1/2025,181.48,168,1,6,0.3
63,6/1/2025,168.35,168,1,10,0.5
63,7/1/2025,184.01,168,1,14,0.7
63,8/1/2025,170.3,168,1,18,0.9
63,9/1/2025,174.34,168,1,15,0.8
63,10/1/2025,187.93,168,1,17,0.8
63,11/1/2025,163.68,168,1,19,1
63,12/1/2025,181.93,168,1,20,1
64,1/1/2025,196.28,168,0,1,0
64,2/1/2025,167.4,168,0,4,0.2
64,3/1/2025,171.78,168,0,5,0.2
64,4/1/2025,163.97,168,1,6,0.3
64,5/1/2025,178.79,168,1,6,0.3
64,6/1/2025,170.46,168,1,10,0.5
64,7/1/2025,183.98,168,1,11,0.6
64,8/1/2025,178.24,168,1,10,0.5
64,9/1/2025,178.59,168,1,19,1
64,10/1/2025,179.22,168,1,19,1
64,11/1/2025,160.04,168,1,17,0.8
64,12/1/2025,197.77,168,1,24,1.2
65,1/1/2025,181.93,168,0,2,0.1
65,2/1/2025,153.64,168,0,3,0.2
65,3/1/2025,166.68,168,1,6,0.3
65,4/1/2025,175.72,168,1,11,0.6
65,5/1/2025,179.38,168,1,10,0.5
65,6/1/2025,173.46,168,1,7,0.4
65,7/1/2025,178.7,168,1,14,0.7
65,8/1/2025,175.25,168,1,15,0.8
65,9/1/2025,179.06,168,1,18,0.9
65,10/1/2025,184.37,168,1,24,1.2
65,11/1/2025,168.6,168,1,27,1.4
65,12/1/2025,182.87,168,1,25,1.2
66,1/1/2025,180.15,168,0,1,0
66,2/1/2025,157.51,168,0,3,0.2
66,3/1/2025,167.74,168,0,3,0.2
66,4/1/2025,167.04999999999998,168,1,8,0.4
66,5/1/2025,167.31,168,1,11,0.6
66,6/1/2025,169.45,168,1,10,0.5
66,7/1/2025,206.51999999999998,168,1,8,0.4
66,8/1/2025,173.47,168,1,11,0.6
66,9/1/2025,172.06,168,1,16,0.8
66,10/1/2025,183.65,168,1,14,0.7
66,11/1/2025,157.6,168,1,17,0.8
66,12/1/2025,183.42000000000002,168,1,17,0.8
67,1/1/2025,171.96,168,0,1,0
67,2/1/2025,154.33,168,0,3,0.2
67,3/1/2025,171.09,168,0,5,0.2
67,4/1/2025,174.89000000000001,168,1,9,0.4
67,5/1/2025,171.11,168,1,9,0.4
67,6/1/2025,173.49,168,1,15,0.8
67,7/1/2025,193.82,168,1,14,0.7
67,8/1/2025,171.03,168,1,16,0.8
67,9/1/2025,183.86,168,1,18,0.9
67,10/1/2025,188.39,168,1,20,1
67,11/1/2025,155.74,168,1,13,0.6
67,12/1/2025,185.41,168,1,18,0.9
68,1/1/2025,180.04,168,0,2,0.1
68,2/1/2025,155.17,168,0,4,0.2
68,3/1/2025,165.13,168,0,5,0.2
68,4/1/2025,175.57,168,0,5,0.2
68,5/1/2025,166.24,168,1,11,0.6
68,6/1/2025,172.52,168,1,11,0.6
68,7/1/2025,186.84,168,1,8,0.4
68,8/1/2025,167.19,168,1,16,0.8
68,9/1/2025,184.83,168,1,16,0.8
68,10/1/2025,176.78,168,1,9,0.4
68,11/1/2025,164.18,168,1,29,1.5
68,12/1/2025,187.3,168,1,20,1
69,1/1/2025,179.34,168,0,1,0
69,2/1/2025,151.1,168,0,4,0.2
69,3/1/2025,162.68,168,0,5,0.2
69,4/1/2025,171.77,168,1,6,0.3
69,5/1/2025,168.03,168,1,6,0.3
69,6/1/2025,169.16,168,1,7,0.4
69,7/1/2025,185.24,168,1,14,0.7
69,8/1/2025,171.12,168,1,14,0.7
69,9/1/2025,179.66,168,1,9,0.4
69,10/1/2025,187.56,168,1,10,0.5
69,11/1/2025,165.52,168,1,13,0.6
69,12/1/2025,187.24,168,1,14,0.7
70,1/1/2025,178.52,168,0,3,0.2
70,2/1/2025,162.87,168,1,8,0.4
70,3/1/2025,172.65,168,1,11,0.6
70,4/1/2025,177.58,168,1,21,1
70,5/1/2025,179.56,168,1,25,1.2
70,6/1/2025,180.69,168,1,32,1.6
70,7/1/2025,182.4,168,1,29,1.5
70,8/1/2025,177.08,168,1,31,1.6
70,9/1/2025,172.45,168,1,30,1.5
70,10/1/2025,181.97,168,1,54,2.7
70,11/1/2025,170.34,168,1,61,3.1
70,12/1/2025,185.13,168,1,50,2.5
71,1/1/2025,176.55,168,0,4,0.2
71,2/1/2025,153.52,168,1,7,0.4
71,3/1/2025,173.14000000000001,168,1,12,0.6
71,4/1/2025,178.57999999999998,168,1,15,0.8
71,5/1/2025,177.17,168,1,27,1.4
71,6/1/2025,173.7,168,1,13,0.6
71,7/1/2025,177.3,168,1,32,1.6
71,8/1/2025,167.56,168,1,33,1.6
71,9/1/2025,172.11,168,1,30,1.5
71,10/1/2025,180.19,168,1,31,1.6
71,11/1/2025,169.5,168,1,50,2.5
71,12/1/2025,179.59,168,1,55,2.8
72,1/1/2025,183.53,168,0,3,0.2
72,2/1/2025,166.35,168,1,7,0.4
72,3/1/2025,174.12,168,1,11,0.6
72,4/1/2025,175.97,168,1,15,0.8
72,5/1/2025,180.22,168,1,21,1
72,6/1/2025,169.25,168,1,18,0.9
72,7/1/2025,185.91,168,1,21,1
72,8/1/2025,160.95,168,1,30,1.5
72,9/1/2025,179.09,168,1,43,2.2
72,10/1/2025,185.08,168,1,39,2
72,11/1/2025,166.41,168,1,38,1.9
72,12/1/2025,174.19,168,1,35,1.8
73,1/1/2025,185.96,168,0,2,0.1
73,2/1/2025,163.73,168,0,5,0.2
73,3/1/2025,179.14,168,0,4,0.2
73,4/1/2025,175.03,168,1,8,0.4
73,5/1/2025,187.7,168,1,11,0.6
73,6/1/2025,173.12,168,1,15,0.8
73,7/1/2025,183.29,168,1,15,0.8
73,8/1/2025,173.65,168,1,16,0.8
73,9/1/2025,178.36,168,1,11,0.6
73,10/1/2025,178.63,168,1,15,0.8
73,11/1/2025,156.16,168,1,28,1.4
73,12/1/2025,178.81,168,1,16,0.8
74,1/1/2025,183.29,168,1,6,0.3
74,2/1/2025,166.86,168,1,11,0.6
74,3/1/2025,173.67000000000002,168,1,12,0.6
74,4/1/2025,186.98,168,1,24,1.2
74,5/1/2025,166.28,168,1,26,1.3
74,6/1/2025,163.21,168,1,28,1.4
74,7/1/2025,195.64,168,1,40,2
74,8/1/2025,168.17,168,1,45,2.2
74,9/1/2025,192.9,168,1,45,2.2
74,10/1/2025,178.65,168,1,65,3.2
74,11/1/2025,168.62,168,1,63,3.2
74,12/1/2025,191.18,168,1,57,2.8
75,1/1/2025,183.98000000000002,168,0,3,0.2
75,2/1/2025,161.97,168,1,6,0.3
75,3/1/2025,169.08,168,1,11,0.6
75,4/1/2025,173,168,1,13,0.6
75,5/1/2025,176.95,168,1,26,1.3
75,6/1/2025,166.18,168,1,26,1.3
75,7/1/2025,187.72,168,1,30,1.5
75,8/1/2025,173.52,168,1,28,1.4
75,9/1/2025,188.96,168,1,33,1.6
75,10/1/2025,188.23,168,1,35,1.8
75,11/1/2025,165.54,168,1,50,2.5
75,12/1/2025,180.10999999999999,168,1,55,2.8
76,1/1/2025,190.43,168,0,1,0
76,2/1/2025,169.22,168,0,2,0.1
76,3/1/2025,168.37,168,0,4,0.2
76,4/1/2025,193.98,168,1,10,0.5
76,5/1/2025,172.8,168,1,7,0.4
76,6/1/2025,171.53,168,1,6,0.3
76,7/1/2025,178.68,168,1,8,0.4
76,8/1/2025,167.51,168,1,11,0.6
76,9/1/2025,173.71,168,1,7,0.4
76,10/1/2025,185.66,168,1,18,0.9
76,11/1/2025,168.25,168,1,25,1.2
76,12/1/2025,173.74,168,1,16,0.8
77,1/1/2025,187.67,168,0,1,0
77,2/1/2025,163.86,168,0,4,0.2
77,3/1/2025,170.8,168,0,5,0.2
77,4/1/2025,184.86,168,0,3,0.2
77,5/1/2025,166.63,168,1,7,0.4
77,6/1/2025,185.09,168,1,9,0.4
77,7/1/2025,178.63,168,1,12,0.6
77,8/1/2025,163.39,168,1,17,0.8
77,9/1/2025,180.92000000000002,168,1,15,0.8
77,10/1/2025,176.29,168,1,12,0.6
77,11/1/2025,158.16,168,1,23,1.2
77,12/1/2025,183.57999999999998,168,1,15,0.8
78,1/1/2025,187.33,168,0,5,0.2
78,2/1/2025,170.27,168,1,8,0.4
78,3/1/2025,167.72,168,1,13,0.6
78,4/1/2025,172.64,168,1,15,0.8
78,5/1/2025,179.5,168,1,21,1
78,6/1/2025,174.08,168,1,21,1
78,7/1/2025,190.23,168,1,43,2.2
78,8/1/2025,164.47,168,1,30,1.5
78,9/1/2025,179.65,168,1,26,1.3
78,10/1/2025,185.93,168,1,52,2.6
78,11/1/2025,155.61,168,1,61,3.1
78,12/1/2025,186.68,168,1,47,2.4
79,1/1/2025,182.91,168,0,1,0
79,2/1/2025,159.06,168,0,1,0
79,3/1/2025,181.09,168,0,5,0.2
79,4/1/2025,168.9,168,1,7,0.4
79,5/1/2025,182.38,168,1,9,0.4
79,6/1/2025,159.96,168,1,13,0.6
79,7/1/2025,193.14,168,1,11,0.6
79,8/1/2025,161.23,168,1,9,0.4
79,9/1/2025,174.48,168,1,12,0.6
79,10/1/2025,187.79,168,1,23,1.2
79,11/1/2025,159.74,168,1,21,1
79,12/1/2025,193.93,168,1,19,1
80,1/1/2025,185.3,168,0,1,0
80,2/1/2025,155.35,168,0,3,0.2
80,3/1/2025,173.5,168,1,8,0.4
80,4/1/2025,172.3,168,1,10,0.5
80,5/1/2025,177.23,168,1,8,0.4
80,6/1/2025,166.48,168,1,15,0.8
80,7/1/2025,183.95,168,1,14,0.7
80,8/1/2025,158.71,168,1,15,0.8
80,9/1/2025,178.91,168,1,12,0.6
80,10/1/2025,186.57,168,1,17,0.8
80,11/1/2025,169.65,168,1,20,1
80,12/1/2025,194.15,168,1,25,1.2
81,1/1/2025,181.12,168,0,2,0.1
81,2/1/2025,163.81,168,0,2,0.1
81,3/1/2025,171.88,168,0,5,0.2
81,4/1/2025,172.3,168,1,7,0.4
81,5/1/2025,178.92000000000002,168,1,9,0.4
81,6/1/2025,172.02,168,1,10,0.5
81,7/1/2025,183.2,168,1,10,0.5
81,8/1/2025,168.88,168,1,12,0.6
81,9/1/2025,177.05,168,1,14,0.7
81,10/1/2025,184.58,168,1,7,0.4
81,11/1/2025,164.85,168,1,19,1
81,12/1/2025,186.22,168,1,12,0.6
82,1/1/2025,189.57999999999998,168,0,1,0
82,2/1/2025,170.34,168,0,3,0.2
82,3/1/2025,169.82,168,1,6,0.3
82,4/1/2025,175.69,168,0,5,0.2
82,5/1/2025,177.49,168,1,14,0.7
82,6/1/2025,173.65,168,1,8,0.4
82,7/1/2025,182.85,168,1,9,0.4
82,8/1/2025,174.96,168,1,16,0.8
82,9/1/2025,174.49,168,1,17,0.8
82,10/1/2025,193.27,168,1,15,0.8
82,11/1/2025,161.41,168,1,27,1.4
82,12/1/2025,200.1,168,1,21,1
83,1/1/2025,180.03,168,0,2,0.1
83,2/1/2025,170.46,168,0,5,0.2
83,3/1/2025,169.25,168,0,4,0.2
83,4/1/2025,176.71,168,1,9,0.4
83,5/1/2025,172.06,168,1,8,0.4
83,6/1/2025,158.14000000000001,168,1,10,0.5
83,7/1/2025,180.11,168,1,12,0.6
83,8/1/2025,159.1,168,1,11,0.6
83,9/1/2025,173.25,168,1,14,0.7
83,10/1/2025,188.25,168,1,19,1
83,11/1/2025,157.38,168,1,21,1
83,12/1/2025,185.34,168,1,28,1.4
84,1/1/2025,194.37,168,0,2,0.1
84,2/1/2025,159.46,168,0,4,0.2
84,3/1/2025,174.26,168,0,4,0.2
84,4/1/2025,181.29,168,1,6,0.3
84,5/1/2025,178.39,168,0,4,0.2
84,6/1/2025,160.75,168,1,13,0.6
84,7/1/2025,189.37,168,1,11,0.6
84,8/1/2025,159.78,168,1,7,0.4
84,9/1/2025,179.53,168,1,9,0.4
84,10/1/2025,188.62,168,1,16,0.8
84,11/1/2025,155.51,168,1,15,0.8
84,12/1/2025,178.73,168,1,21,1
85,1/1/2025,193.68,168,0,1,0
85,2/1/2025,158.53,168,0,2,0.1
85,3/1/2025,175.13,168,0,4,0.2
85,4/1/2025,173.03,168,1,7,0.4
85,5/1/2025,177.28,168,0,5,0.2
85,6/1/2025,160.23,168,1,10,0.5
85,7/1/2025,189.72,168,1,9,0.4
85,8/1/2025,173.06,168,1,16,0.8
85,9/1/2025,169.72,168,1,13,0.6
85,10/1/2025,191.81,168,1,16,0.8
85,11/1/2025,159.06,168,1,18,0.9
85,12/1/2025,181.3,168,1,27,1.4
86,1/1/2025,168.82,168,0,2,0.1
86,2/1/2025,152.16,168,1,6,0.3
86,3/1/2025,169.21,168,1,14,0.7
86,4/1/2025,180.79,168,1,16,0.8
86,5/1/2025,185.96,168,1,23,1.2
86,6/1/2025,172.32999999999998,168,1,20,1
86,7/1/2025,183.46,168,1,16,0.8
86,8/1/2025,161.9,168,1,40,2
86,9/1/2025,189.44,168,1,58,2.9
86,10/1/2025,179.21,168,1,45,2.2
86,11/1/2025,167.1,168,1,57,2.8
86,12/1/2025,181.06,168,1,57,2.8
87,1/1/2025,176.57999999999998,168,0,4,0.2
87,2/1/2025,153.97,168,0,5,0.2
87,3/1/2025,173.65,168,1,12,0.6
87,4/1/2025,174.75,168,1,21,1
87,5/1/2025,180.01,168,1,17,0.8
87,6/1/2025,165.89000000000001,168,1,25,1.2
87,7/1/2025,181.31,168,1,29,1.5
87,8/1/2025,166.13,168,1,33,1.6
87,9/1/2025,174.10999999999999,168,1,30,1.5
87,10/1/2025,171.94,168,1,39,2
87,11/1/2025,168.07,168,1,45,2.2
87,12/1/2025,175.66,168,1,27,1.4
88,1/1/2025,178.63,168,0,1,0
88,2/1/2025,166.27,168,0,3,0.2
88,3/1/2025,170.59,168,1,7,0.4
88,4/1/2025,180.45,168,1,12,0.6
88,5/1/2025,179.14000000000001,168,1,8,0.4
88,6/1/2025,171.97,168,1,12,0.6
88,7/1/2025,184.92000000000002,168,1,11,0.6
88,8/1/2025,178.3,168,1,12,0.6
88,9/1/2025,172.52,168,1,21,1
88,10/1/2025,196.89,168,1,21,1
88,11/1/2025,167.45,168,1,27,1.4
88,12/1/2025,180.84,168,1,20,1
89,1/1/2025,185.77,168,0,2,0.1
89,2/1/2025,160.14,168,0,3,0.2
89,3/1/2025,161.95000000000002,168,0,4,0.2
89,4/1/2025,176.87,168,1,7,0.4
89,5/1/2025,176.17,168,1,6,0.3
89,6/1/2025,166.56,168,1,13,0.6
89,7/1/2025,177.66,168,1,16,0.8
89,8/1/2025,169.47,168,1,11,0.6
89,9/1/2025,176.79,168,1,16,0.8
89,10/1/2025,183.44,168,1,13,0.6
89,11/1/2025,161.98,168,1,18,0.9
89,12/1/2025,192.64,168,1,17,0.8
90,1/1/2025,180.91,168,0,1,0
90,2/1/2025,171.69,168,0,3,0.2
90,3/1/2025,170.69,168,1,6,0.3
90,4/1/2025,178.04,168,1,6,0.3
90,5/1/2025,177.52,168,1,8,0.4
90,6/1/2025,179.73,168,1,11,0.6
90,7/1/2025,185.57,168,1,11,0.6
90,8/1/2025,167.73,168,1,9,0.4
90,9/1/2025,170.52,168,1,20,1
90,10/1/2025,185.93,168,1,15,0.8
90,11/1/2025,160,168,1,9,0.4
90,12/1/2025,181.10999999999999,168,1,23,1.2
91,1/1/2025,186.16,168,0,1,0
91,2/1/2025,156.76,168,0,3,0.2
91,3/1/2025,176.18,168,1,6,0.3
91,4/1/2025,178.73,168,0,5,0.2
91,5/1/2025,179.27,168,1,10,0.5
91,6/1/2025,172.12,168,1,7,0.4
91,7/1/2025,177.4,168,1,16,0.8
91,8/1/2025,171.44,168,1,15,0.8
91,9/1/2025,174.73000000000002,168,1,10,0.5
91,10/1/2025,181.99,168,1,12,0.6
91,11/1/2025,156.69,168,1,21,1
91,12/1/2025,186.93,168,1,25,1.2
92,1/1/2025,200.84,168,0,1,0
92,2/1/2025,167.46,168,0,2,0.1
92,3/1/2025,164.85999999999999,168,1,6,0.3
92,4/1/2025,170.73,168,1,6,0.3
92,5/1/2025,182.75,168,1,13,0.6
92,6/1/2025,169.73,168,1,10,0.5
92,7/1/2025,186.22,168,1,11,0.6
92,8/1/2025,170.08,168,1,11,0.6
92,9/1/2025,176.32999999999998,168,1,19,1
92,10/1/2025,189.79999999999998,168,1,21,1
92,11/1/2025,169.28,168,1,16,0.8
92,12/1/2025,187.21,168,1,14,0.7
93,1/1/2025,184.83,168,0,4,0.2
93,2/1/2025,158.8,168,1,7,0.4
93,3/1/2025,175.55,168,1,11,0.6
93,4/1/2025,176.17000000000002,168,1,20,1
93,5/1/2025,188.91,168,1,18,0.9
93,6/1/2025,170.28,168,1,21,1
93,7/1/2025,189.98,168,1,17,0.8
93,8/1/2025,172.99,168,1,26,1.3
93,9/1/2025,172.85,168,1,33,1.6
93,10/1/2025,187.46,168,1,45,2.2
93,11/1/2025,157.78,168,1,55,2.8
93,12/1/2025,184.69,168,1,35,1.8
94,1/1/2025,176.43,168,0,2,0.1
94,2/1/2025,163.57,168,0,3,0.2
94,3/1/2025,170.65,168,0,5,0.2
94,4/1/2025,169.44,168,1,7,0.4
94,5/1/2025,177.92,168,1,9,0.4
94,6/1/2025,171.92,168,1,13,0.6
94,7/1/2025,178.88,168,1,16,0.8
94,8/1/2025,168.29,168,1,25,1.2
94,9/1/2025,176.63,168,1,18,0.9
94,10/1/2025,192.79999999999998,168,1,22,1.1
94,11/1/2025,159.52,168,1,26,1.3
94,12/1/2025,179.32,168,1,22,1.1
95,1/1/2025,181.32,168,0,1,0
95,2/1/2025,159.89,168,0,3,0.2
95,3/1/2025,165.74,168,0,3,0.2
95,4/1/2025,181.29,168,1,9,0.4
95,5/1/2025,185.34,168,1,9,0.4
95,6/1/2025,171.56,168,1,14,0.7
95,7/1/2025,179.33,168,1,17,0.8
95,8/1/2025,161.71,168,1,15,0.8
95,9/1/2025,181.9,168,1,11,0.6
95,10/1/2025,181.25,168,1,18,0.9
95,11/1/2025,158.19,168,1,20,1
95,12/1/2025,184.36,168,1,27,1.4
96,1/1/2025,177.39,168,0,4,0.2
96,2/1/2025,159.82,168,0,5,0.2
96,3/1/2025,160.69,168,1,11,0.6
96,4/1/2025,177.4,168,1,21,1
96,5/1/2025,173.77,168,1,19,1
96,6/1/2025,171.69,168,1,17,0.8
96,7/1/2025,186.4,168,1,26,1.3
96,8/1/2025,173.74,168,1,31,1.6
96,9/1/2025,177.66,168,1,48,2.4
96,10/1/2025,197.79,168,1,33,1.6
96,11/1/2025,162.67000000000002,168,1,43,2.2
96,12/1/2025,177.76,168,1,67,3.4
97,1/1/2025,184.18,168,0,4,0.2
97,2/1/2025,155.28,168,1,7,0.4
97,3/1/2025,173.11,168,1,11,0.6
97,4/1/2025,181.85,168,1,24,1.2
97,5/1/2025,175.89,168,1,23,1.2
97,6/1/2025,162.32,168,1,28,1.4
97,7/1/2025,174.78,168,1,26,1.3
97,8/1/2025,170.49,168,1,36,1.8
97,9/1/2025,171.36,168,1,51,2.6
97,10/1/2025,187.48,168,1,50,2.5
97,11/1/2025,159.55,168,1,49,2.4
97,12/1/2025,184.35,168,1,45,2.2
98,1/1/2025,185.96,168,0,4,0.2
98,2/1/2025,167.39,168,1,7,0.4
98,3/1/2025,171.16,168,1,12,0.6
98,4/1/2025,179.35,168,1,15,0.8
98,5/1/2025,168.78,168,1,18,0.9
98,6/1/2025,178.51,168,1,32,1.6
98,7/1/2025,193.52,168,1,17,0.8
98,8/1/2025,168.91,168,1,28,1.4
98,9/1/2025,167.66,168,1,20,1
98,10/1/2025,182.53,168,1,39,2
98,11/1/2025,167.3,168,1,29,1.5
98,12/1/2025,182.24,168,1,65,3.2
99,1/1/2025,194.13,168,0,1,0
99,2/1/2025,167.91,168,0,4,0.2
99,3/1/2025,176.06,168,0,4,0.2
99,4/1/2025,179.19,168,0,5,0.2
99,5/1/2025,182.46,168,1,14,0.7
99,6/1/2025,185.76,168,1,10,0.5
99,7/1/2025,195.09,168,1,7,0.4
99,8/1/2025,170.35,168,1,17,0.8
99,9/1/2025,184.76,168,1,21,1
99,10/1/2025,172.5,168,1,15,0.8
99,11/1/2025,161.64000000000001,168,1,20,1
99,12/1/2025,178.91,168,1,20,1
100,1/1/2025,183.18,168,0,1,0
100,2/1/2025,161.29,168,0,3,0.2
100,3/1/2025,173.44,168,1,6,0.3
100,4/1/2025,172.93,168,0,5,0.2
100,5/1/2025,173.49,168,1,8,0.4
100,6/1/2025,170.74,168,1,10,0.5
100,7/1/2025,187.21,168,1,12,0.6
100,8/1/2025,181.47,168,1,10,0.5
100,9/1/2025,166.23,168,1,15,0.8
100,10/1/2025,179.51,168,1,13,0.6
100,11/1/2025,166.79,168,1,32,1.6
100,12/1/2025,182.74,168,1,22,1.1
101,1/1/2025,189.25,168,0,2,0.1
101,2/1/2025,156.32,168,0,4,0.2
101,3/1/2025,165.08,168,0,4,0.2
101,4/1/2025,179.81,168,0,4,0.2
101,5/1/2025,180.76,168,1,14,0.7
101,6/1/2025,182.92,168,1,9,0.4
101,7/1/2025,194.13,168,1,16,0.8
