review_date,employee_id,performance_score,potential_rating
6/30/2025,864,3.4,Medium
6/30/2025,865,3.9,Low
6/30/2025,866,3,Medium
6/30/2025,867,1.9,Medium
6/30/2025,868,2.5,Medium
6/30/2025,869,4,Low
6/30/2025,870,4.4,Medium
6/30/2025,871,2.8,High
6/30/2025,872,3.2,Medium
6/30/2025,873,1.8,Medium
6/30/2025,874,3.5,High
6/30/2025,875,3.9,Medium
6/30/2025,876,2.9,Medium
6/30/2025,877,3.8,Medium
6/30/2025,878,4,Medium
6/30/2025,879,2.9,Low
6/30/2025,880,1.7,High
6/30/2025,881,2.2,Medium
6/30/2025,882,3.4,Medium
6/30/2025,883,3.2,Low
6/30/2025,884,2.9,Low
6/30/2025,885,1.9,High
6/30/2025,886,2.6,Medium
6/30/2025,887,3.9,Medium
6/30/2025,888,4.4,Medium
6/30/2025,889,3.3,Medium
6/30/2025,890,1.8,Low
6/30/2025,891,3.4,Medium
6/30/2025,892,3.3,Medium
6/30/2025,893,2.9,High
6/30/2025,894,2.6,Medium
6/30/2025,895,3.2,High
6/30/2025,896,3.7,Low
6/30/2025,897,3,Medium
6/30/2025,898,2.8,Medium
6/30/2025,899,3.1,Medium
6/30/2025,900,3.5,Medium
6/30/2025,901,3.3,High
6/30/2025,902,3.2,Low
6/30/2025,903,2.7,High
6/30/2025,904,3.8,High
6/30/2025,905,4.2,Medium
6/30/2025,906,3.2,Low
6/30/2025,907,3.8,Medium
6/30/2025,908,3.4,Medium
6/30/2025,909,2.4,Medium
6/30/2025,910,3.7,Medium
6/30/2025,911,3.2,Medium
6/30/2025,912,3.8,Medium
6/30/2025,913,4.4,Medium
6/30/2025,914,2.9,Low
6/30/2025,915,2.5,Medium
6/30/2025,916,2.7,Low
6/30/2025,917,3.7,Medium
6/30/2025,918,3.7,High
6/30/2025,919,3.7,High
6/30/2025,920,2.9,Medium
6/30/2025,921,3.3,High
6/30/2025,922,3.2,Medium
6/30/2025,923,4.3,High
6/30/2025,924,2.8,Medium
6/30/2025,925,2.8,Medium
6/30/2025,926,2.9,High
6/30/2025,927,4,Medium
6/30/2025,928,3.8,High
6/30/2025,929,2.3,Medium
6/30/2025,930,2.2,High
6/30/2025,931,3.5,High
6/30/2025,932,3.2,Low
6/30/2025,933,1.8,Medium
6/30/2025,934,2.3,Medium
6/30/2025,935,3.2,Medium
6/30/2025,936,5,Low
6/30/2025,937,3.7,Medium
6/30/2025,938,2.5,Low
6/30/2025,939,4.3,Medium
6/30/2025,940,2.4,Medium
6/30/2025,941,2.8,Low
6/30/2025,942,4.3,Medium
6/30/2025,943,2.4,Medium
6/30/2025,944,4.4,Low
6/30/2025,945,1.6,Low
6/30/2025,946,3.6,Medium
6/30/2025,947,3.4,Medium
6/30/2025,948,4,High
6/30/2025,949,3.3,Medium
6/30/2025,950,3.4,Medium
6/30/2025,951,2.7,Medium
6/30/2025,952,3,Medium
6/30/2025,953,4.4,Medium
6/30/2025,954,3.5,Medium
6/30/2025,955,3.7,Low
6/30/2025,956,3.4,Medium
6/30/2025,957,3.1,Medium
6/30/2025,958,1.8,High
6/30/2025,959,4.2,Medium
6/30/2025,960,3.8,Medium
6/30/2025,961,3.2,High
6/30/2025,962,2.6,Low
6/30/2025,963,3.8,Low
6/30/2025,964,2.5,Medium
6/30/2025,965,3.7,Medium
6/30/2025,966,2.7,Medium
6/30/2025,967,3.5,Medium
6/30/2025,968,4.3,Low
6/30/2025,969,3.3,High
6/30/2025,970,3.6,Medium
6/30/2025,971,4.7,Medium
6/30/2025,972,3.5,Medium
6/30/2025,973,2.5,Medium
6/30/2025,974,3.7,Medium
6/30/2025,975,3,Low
6/30/2025,976,4.5,Medium
6/30/2025,977,3,Medium
6/30/2025,978,3,Medium
6/30/2025,979,3.6,High
6/30/2025,980,3.4,High
6/30/2025,981,3.7,Low
6/30/2025,982,2.9,Low
6/30/2025,983,3.9,Medium
6/30/2025,984,2,Medium
6/30/2025,985,2.8,Low
6/30/2025,986,3.7,Medium
6/30/2025,987,1.8,Medium
6/30/2025,988,3.6,Medium
6/30/2025,989,3.4,Medium
6/30/2025,990,2.7,Low
6/30/2025,991,3.6,Medium
6/30/2025,992,2.7,Low
6/30/2025,993,3.8,Low
6/30/2025,994,3.5,Medium
6/30/2025,995,4,Medium
6/30/2025,996,4.9,Medium
6/30/2025,997,3.5,High
6/30/2025,998,4.1,Low
6/30/2025,999,2.3,Medium
6/30/2025,1000,3.7,Low
6/30/2025,1001,1.5,Medium
6/30/2025,1002,3.7,High
6/30/2025,1003,2.3,Medium
6/30/2025,1004,3.9,Medium
6/30/2025,1005,4.2,High
6/30/2025,1006,3.7,Medium
6/30/2025,1007,1.8,Medium
6/30/2025,1008,2.9,High
6/30/2025,1009,1.7,High
6/30/2025,1010,4.8,High
6/30/2025,1011,3.6,Low
6/30/2025,1012,3.8,High
6/30/2025,1013,2.4,High
6/30/2025,1014,2.5,Medium
6/30/2025,1015,3.1,Medium
6/30/2025,1016,4,Low
6/30/2025,1017,2.6,High
6/30/2025,1018,4.7,Low
6/30/2025,1019,2.1,Medium
6/30/2025,1020,3.1,Medium
6/30/2025,1021,4.3,High
6/30/2025,1022,2.4,Medium
6/30/2025,1023,2.8,High
6/30/2025,1024,3.3,High
6/30/2025,1025,2.4,Medium
6/30/2025,1026,1.9,Medium
6/30/2025,1027,2.6,Medium
6/30/2025,1028,4.2,Medium
6/30/2025,1029,3.1,High
6/30/2025,1030,2.4,Low
6/30/2025,1031,2.4,Low
6/30/2025,1032,3.9,High
6/30/2025,1033,2.7,High
6/30/2025,1034,3.5,Medium
6/30/2025,1035,3,Low
6/30/2025,1036,3.5,Low
6/30/2025,1037,3.9,Medium
6/30/2025,1038,4,Medium
6/30/2025,1039,2.5,High
6/30/2025,1040,3.1,Medium
6/30/2025,1041,2.8,Medium
6/30/2025,1042,4.1,High
6/30/2025,1043,2.5,High
6/30/2025,1044,3.5,Medium
6/30/2025,1045,3.5,High
6/30/2025,1046,2.5,Medium
6/30/2025,1047,1.9,Medium
6/30/2025,1048,2.7,Medium
6/30/2025,1049,3,Low
6/30/2025,1050,3,Medium
6/30/2025,1051,2.9,Medium
6/30/2025,1052,3.7,Medium
6/30/2025,1053,3.8,Medium
6/30/2025,1054,4.1,Low
6/30/2025,1055,2.6,Low
6/30/2025,1056,3.1,Low
6/30/2025,1057,4.4,Medium
6/30/2025,1058,3.1,Medium
6/30/2025,1059,4.7,High
6/30/2025,1060,2.8,Medium
6/30/2025,1061,3.6,Medium
6/30/2025,1062,3.7,Low
6/30/2025,1063,3.1,Medium
6/30/2025,1064,2.9,Medium
6/30/2025,1065,2.4,Low
6/30/2025,1066,2.9,Medium
6/30/2025,1067,2.2,Medium
6/30/2025,1068,4.1,Medium
6/30/2025,1069,2,High
6/30/2025,1070,2.7,High
6/30/2025,1071,3.4,High
6/30/2025,1072,3.2,Medium
6/30/2025,1073,2.6,Medium
6/30/2025,1074,3.4,High
6/30/2025,1075,2.2,Medium
6/30/2025,1076,3.4,Medium
6/30/2025,1077,2.6,High
6/30/2025,1078,2.1,Low
6/30/2025,1079,3,Medium
6/30/2025,1080,3.9,Medium
6/30/2025,1081,2.6,Medium
6/30/2025,1082,3.7,High
6/30/2025,1083,3.2,Medium
6/30/2025,1084,2.4,Medium
6/30/2025,1085,2.9,Medium
6/30/2025,1086,3.1,High
6/30/2025,1087,1.3,High
6/30/2025,1088,2,Low
6/30/2025,1089,2.9,Low
6/30/2025,1090,2.1,Low
6/30/2025,1091,3.8,Medium
6/30/2025,1092,3.5,Medium
6/30/2025,1093,3.5,Medium
6/30/2025,1094,2.6,Low
6/30/2025,1095,2.4,Medium
6/30/2025,1096,3.4,Medium
6/30/2025,1097,3.8,High
6/30/2025,1098,4.8,Low
6/30/2025,1099,4.1,Medium
6/30/2025,1100,4.3,Medium
6/30/2025,1101,4,Medium
6/30/2025,1102,3.1,Low
6/30/2025,1103,2.5,High
6/30/2025,1104,1.6,Medium
6/30/2025,1105,3,Medium
6/30/2025,1106,4,High
6/30/2025,1107,2.7,Medium
6/30/2025,1108,3.3,Medium
6/30/2025,1109,2.7,Low
6/30/2025,1110,3.5,Low
6/30/2025,1111,3,Medium
6/30/2025,1112,1.1,Low
6/30/2025,1113,2.2,High
6/30/2025,1114,3.7,Medium
6/30/2025,1115,1.5,Medium
6/30/2025,1116,3.2,Medium
6/30/2025,1117,3.7,High
6/30/2025,1118,2.1,Low
6/30/2025,1119,4,High
6/30/2025,1120,4.3,Medium
6/30/2025,1121,2.2,Low
6/30/2025,1122,2.7,Medium
6/30/2025,1123,3.3,Medium
6/30/2025,1124,4.5,High
6/30/2025,1125,2.9,Medium
6/30/2025,1126,3.8,High
6/30/2025,1127,3.2,High
6/30/2025,1128,2.7,Medium
6/30/2025,1129,1.8,Low
6/30/2025,1130,2.6,Low
6/30/2025,1131,2.6,High
6/30/2025,1132,4.6,High
6/30/2025,1133,3.9,Medium
6/30/2025,1134,2.9,Low
6/30/2025,1135,3.3,High
6/30/2025,1136,2.7,Medium
6/30/2025,1137,4.2,Medium
6/30/2025,1138,2.7,High
6/30/2025,1139,2.6,Medium
6/30/2025,1140,3.2,High
6/30/2025,1141,2.1,Medium
6/30/2025,1142,3,Medium
6/30/2025,1143,2.7,Medium
6/30/2025,1144,3.6,Medium
6/30/2025,1145,4.2,Low
6/30/2025,1146,3.2,Low
6/30/2025,1147,3.3,Medium
6/30/2025,1148,3.7,Medium
6/30/2025,1149,1.9,Medium
6/30/2025,1150,2.8,Medium
6/30/2025,1151,3.8,Medium
6/30/2025,1152,4.1,Medium
6/30/2025,1153,3.7,Medium
6/30/2025,1154,4.4,Low
6/30/2025,1155,2.6,Medium
6/30/2025,1156,4,Medium
6/30/2025,1157,3.2,High
6/30/2025,1158,1.7,Low
6/30/2025,1159,1,High
6/30/2025,1160,3.5,High
6/30/2025,1161,3,High
6/30/2025,1162,4.8,Medium
6/30/2025,1163,3.4,Low
6/30/2025,1164,2.9,Medium
6/30/2025,1165,3.3,Low
6/30/2025,1166,2.8,Medium
6/30/2025,1167,2.3,Medium
6/30/2025,1168,3.2,Low
6/30/2025,1169,2.6,Medium
6/30/2025,1170,3.9,Medium
6/30/2025,1171,4.8,Medium
6/30/2025,1172,2.9,Medium
6/30/2025,1173,4.4,Medium
6/30/2025,1174,2,Low
6/30/2025,1175,4,Low
6/30/2025,1176,3.4,Low
6/30/2025,1177,3.6,Medium
6/30/2025,1178,4.1,Low
6/30/2025,1179,3.5,Medium
6/30/2025,1180,2,Low
6/30/2025,1181,3.7,Low
6/30/2025,1182,3.6,Medium
6/30/2025,1183,2.9,Medium
6/30/2025,1184,3.1,Low
6/30/2025,1185,3.8,Medium
6/30/2025,1186,3.3,Medium
6/30/2025,1187,2.9,High
6/30/2025,1188,3.3,High
6/30/2025,1189,2.4,Medium
6/30/2025,1190,2.6,Medium
6/30/2025,1191,3.2,Medium
6/30/2025,1192,3.1,Medium
6/30/2025,1193,3.3,Medium
6/30/2025,1194,3.2,Medium
6/30/2025,1195,2.2,High
6/30/2025,1196,4.4,Low
6/30/2025,1197,4.1,High
6/30/2025,1198,3.5,Medium
6/30/2025,1199,2.8,High
6/30/2025,1200,4,Medium
6/30/2025,1201,3.9,Medium
6/30/2025,1202,4.3,Low
6/30/2025,1203,3.7,High
6/30/2025,1204,2.9,High
6/30/2025,1205,3.6,Medium
6/30/2025,1206,1.7,Medium
6/30/2025,1207,2.9,Medium
6/30/2025,1208,4.6,Medium
6/30/2025,1209,2.2,Medium
6/30/2025,1210,1.9,Medium
6/30/2025,1211,3,Medium
6/30/2025,1212,3,Medium
6/30/2025,1213,3.9,Low
6/30/2025,1214,3.4,Medium
6/30/2025,1215,3.2,Medium
6/30/2025,1216,1.9,Medium
6/30/2025,1217,3.2,Medium
6/30/2025,1218,2.6,High
6/30/2025,1219,3.8,Medium
6/30/2025,1220,3.2,Medium
6/30/2025,1221,1.3,Medium
6/30/2025,1222,4.2,Low
6/30/2025,1223,1,High
6/30/2025,1224,2.3,Medium
6/30/2025,1225,3.3,High
6/30/2025,1226,3.1,Low
6/30/2025,1227,3.6,Medium
6/30/2025,1228,2.7,Medium
6/30/2025,1229,2.6,Medium
6/30/2025,1230,3,Low
6/30/2025,1231,4.3,Medium
6/30/2025,1232,2.3,Medium
6/30/2025,1233,3.2,Medium
6/30/2025,1234,3.4,High
6/30/2025,1235,3.3,High
6/30/2025,1236,2.8,Medium
6/30/2025,1237,2.9,High
6/30/2025,1238,3.1,Medium
6/30/2025,1239,3.2,Low
6/30/2025,1240,1.6,Medium
6/30/2025,1241,3.6,Medium
6/30/2025,1242,3.5,Medium
6/30/2025,1243,3.9,High
6/30/2025,1244,1.8,Low
6/30/2025,1245,3.4,Medium
6/30/2025,1246,3.1,High
6/30/2025,1247,3.3,High
6/30/2025,1248,3,High
6/30/2025,1249,3.5,Medium
6/30/2025,1250,2.7,Low
6/30/2025,1251,3.3,Medium
6/30/2025,1252,1.9,Low
6/30/2025,1253,2.9,Medium
6/30/2025,1254,2.9,Medium
6/30/2025,1255,1.3,Medium
6/30/2025,1256,3.3,Low
6/30/2025,1257,3.5,Medium
6/30/2025,1258,2.9,Low
6/30/2025,1259,3.8,Medium
6/30/2025,1260,4.2,Low
6/30/2025,1261,4.8,Low
6/30/2025,1262,2.2,Medium
6/30/2025,1263,3.6,Medium
6/30/2025,1264,3.3,High
6/30/2025,1265,3.2,Medium
6/30/2025,1266,2.2,High
6/30/2025,1267,3.2,Low
6/30/2025,1268,1.4,Medium
6/30/2025,1269,3,Low
6/30/2025,1270,1.9,High
6/30/2025,1271,2.8,Low
6/30/2025,1272,4,Low
6/30/2025,1273,2.7,High
6/30/2025,1274,1.7,Medium
6/30/2025,1275,3.4,Low
6/30/2025,1276,2.6,High
6/30/2025,1277,4.8,Medium
6/30/2025,1278,2,Medium
6/30/2025,1279,5,Low
6/30/2025,1280,2.7,Medium
6/30/2025,1281,2.7,Low
6/30/2025,1282,2.1,High
6/30/2025,1283,3.5,High
6/30/2025,1284,1.5,Medium
6/30/2025,1285,3.4,Low
6/30/2025,1286,3.9,Medium
6/30/2025,1287,2.2,High
6/30/2025,1288,4.5,Medium
6/30/2025,1289,2.5,Medium
6/30/2025,1290,2.9,Medium
6/30/2025,1291,1.8,Medium
6/30/2025,1292,3.1,Low
6/30/2025,1293,3.6,Medium
6/30/2025,1294,2.2,Medium
6/30/2025,1295,3.3,High
6/30/2025,1296,3.5,Medium
6/30/2025,1297,3.8,Medium
6/30/2025,1298,3.1,Medium
6/30/2025,1299,4.2,Medium
6/30/2025,1300,2.2,High
6/30/2025,1301,3.5,Medium
6/30/2025,1302,2.6,Medium
6/30/2025,1303,3.4,Low
6/30/2025,1304,3.2,Medium
6/30/2025,1305,2.5,Medium
6/30/2025,1306,3.1,Low
6/30/2025,1307,2.5,High
6/30/2025,1308,4.7,Medium
6/30/2025,1309,3.7,Low
6/30/2025,1310,4.7,Low
6/30/2025,1311,2.4,High
6/30/2025,1312,1.8,Low
6/30/2025,1313,3.4,Low
6/30/2025,1314,3.5,Medium
6/30/2025,1315,3.7,Low
6/30/2025,1316,3.7,Medium
6/30/2025,1317,4.6,Medium
6/30/2025,1318,3.7,High
6/30/2025,1319,2.3,Low
6/30/2025,1320,2,Medium
6/30/2025,1321,4.7,Medium
6/30/2025,1322,3.2,Medium
6/30/2025,1323,4.2,Medium
6/30/2025,1324,2.5,Medium
6/30/2025,1325,3.7,Medium
6/30/2025,1326,2.5,Medium
6/30/2025,1327,1.2,Low
6/30/2025,1328,4.1,Medium
6/30/2025,1329,2.2,Medium
6/30/2025,1330,2.1,Medium
6/30/2025,1331,3.1,Low
6/30/2025,1332,3.1,Medium
6/30/2025,1333,3.4,Medium
6/30/2025,1334,3.5,Low
6/30/2025,1335,2.5,Low
6/30/2025,1336,2.1,Medium
6/30/2025,1337,4.2,Medium
6/30/2025,1338,3.8,Low
6/30/2025,1339,2.2,Medium
6/30/2025,1340,1.9,Medium
6/30/2025,1341,2.8,High
6/30/2025,1342,2.1,Medium
6/30/2025,1343,2.8,Medium
6/30/2025,1344,3.8,Medium
6/30/2025,1345,3,Medium
6/30/2025,1346,4.1,Medium
6/30/2025,1347,2.9,Medium
6/30/2025,1348,4,Low
6/30/2025,1349,2.8,High
6/30/2025,1350,1.2,Medium
6/30/2025,1351,3.5,Medium
6/30/2025,1352,1.6,Low
6/30/2025,1353,2.7,Medium
6/30/2025,1354,1.1,Medium
6/30/2025,1355,3.1,Medium
6/30/2025,1356,3.3,High
6/30/2025,1357,3.6,Low
6/30/2025,1358,1.9,Medium
6/30/2025,1359,2.4,High
6/30/2025,1360,2.9,Medium
6/30/2025,1361,3.6,Medium
6/30/2025,1362,3.3,High
6/30/2025,1363,2.3,Medium
6/30/2025,1364,4,High
6/30/2025,1365,1.9,High
6/30/2025,1366,3.4,High
6/30/2025,1367,2.5,Medium
6/30/2025,1368,3.8,Low
6/30/2025,1369,2.7,Medium
6/30/2025,1370,5,Medium
6/30/2025,1371,3.4,Medium
6/30/2025,1372,4.3,Medium
6/30/2025,1373,4.6,Medium
6/30/2025,1374,2.9,Low
6/30/2025,1375,3,Medium
6/30/2025,1376,4.2,Medium
6/30/2025,1377,3.2,Medium
6/30/2025,1378,2.3,Medium
6/30/2025,1379,1.8,Low
6/30/2025,1380,3.3,High
6/30/2025,1381,2.7,Low
6/30/2025,1382,3.8,Medium
6/30/2025,1383,2.8,High
6/30/2025,1384,4.6,Medium
6/30/2025,1385,2.4,Medium
6/30/2025,1386,2.1,Medium
6/30/2025,1387,3,Medium
6/30/2025,1388,3.7,Medium
6/30/2025,1389,3.8,Low
6/30/2025,1390,3.2,High
6/30/2025,1391,4.6,High
6/30/2025,1392,3.1,Medium
6/30/2025,1393,2.9,Low
6/30/2025,1394,3.4,Medium
6/30/2025,1395,2.2,High
6/30/2025,1396,4,Medium
6/30/2025,1397,4.2,Low
6/30/2025,1398,3.3,Medium
6/30/2025,1399,2.4,Medium
6/30/2025,1400,3.3,Low
6/30/2025,1401,4.6,Low
6/30/2025,1402,3.6,High
6/30/2025,1403,3.8,Low
6/30/2025,1404,4,Low
6/30/2025,1405,2.2,Medium
6/30/2025,1406,3,Medium
6/30/2025,1407,3.7,Low
6/30/2025,1408,2,Medium
6/30/2025,1409,4.1,Medium
6/30/2025,1410,2.1,Medium
6/30/2025,1411,2.7,Medium
6/30/2025,1412,4.1,Medium
6/30/2025,1413,3,Low
6/30/2025,1414,3.3,Medium
6/30/2025,1415,4.8,High
6/30/2025,1416,3.9,Medium
6/30/2025,1417,3.1,Medium
6/30/2025,1418,1.9,High
6/30/2025,1419,4,Medium
6/30/2025,1420,3.1,Medium
6/30/2025,1421,3,Low
6/30/2025,1422,3.2,Medium
6/30/2025,1423,2.9,Medium
6/30/2025,1424,2.6,Medium
6/30/2025,1425,2.8,Medium
6/30/2025,1426,2.7,Medium
6/30/2025,1427,2.4,Low
6/30/2025,1428,3.7,Medium
6/30/2025,1429,3.8,Medium
6/30/2025,1430,3,Medium
6/30/2025,1431,4.8,Low
6/30/2025,1432,4.2,Medium
6/30/2025,1433,3.7,Medium
6/30/2025,1434,3.9,Medium
6/30/2025,1435,2.1,High
6/30/2025,1436,4.1,Medium
6/30/2025,1437,2.6,High
6/30/2025,1438,4.6,Medium
6/30/2025,1439,5,Medium
6/30/2025,1440,5,Medium
6/30/2025,1441,3.7,Low
6/30/2025,1442,3.8,Medium
6/30/2025,1443,3.9,Medium
6/30/2025,1444,2.9,Medium
6/30/2025,1445,3.6,High
6/30/2025,1446,2.5,Medium
6/30/2025,1447,4.6,Medium
6/30/2025,1448,3.8,Medium
6/30/2025,1449,4.2,Low
6/30/2025,1450,3.2,Medium
6/30/2025,1451,2.8,Medium
6/30/2025,1452,2.2,Medium
6/30/2025,1453,2.7,Low
6/30/2025,1454,3.1,High
6/30/2025,1455,3.8,Medium
6/30/2025,1456,3.5,Low
6/30/2025,1457,3.4,Low
6/30/2025,1458,3.8,Medium
6/30/2025,1459,3.1,Medium
6/30/2025,1460,3.8,Medium
6/30/2025,1461,3.4,Medium
6/30/2025,1462,3.3,Low
6/30/2025,1463,2.6,Medium
6/30/2025,1464,2.9,Medium
6/30/2025,1465,1.7,Low
6/30/2025,1466,2.5,Medium
6/30/2025,1467,4.1,Low
6/30/2025,1468,2.6,Medium
6/30/2025,1469,3.5,Medium
6/30/2025,1470,2.5,High
6/30/2025,1471,3.9,High
6/30/2025,1472,3.6,Low
6/30/2025,1473,2.2,Medium
6/30/2025,1474,4,Medium
6/30/2025,1475,4.2,Medium
6/30/2025,1476,2.5,Medium
6/30/2025,1477,3,Medium
6/30/2025,1478,2.4,Medium
6/30/2025,1479,3.9,Medium
6/30/2025,1480,3.2,Medium
6/30/2025,1481,3.2,Medium
6/30/2025,1482,1.5,High
6/30/2025,1483,3.1,Low
6/30/2025,1484,4.3,Medium
6/30/2025,1485,5,Medium
6/30/2025,1486,4.2,Low
6/30/2025,1487,3.9,High
6/30/2025,1488,2.8,Medium
6/30/2025,1489,2.7,Low
6/30/2025,1490,2.6,Low
6/30/2025,1491,2.9,Medium
6/30/2025,1492,2.8,Low
6/30/2025,1493,3.7,Medium
6/30/2025,1494,2,Medium
6/30/2025,1495,2.9,Medium
6/30/2025,1496,1.6,Medium
6/30/2025,1497,3.9,Medium
6/30/2025,1498,2.9,High
6/30/2025,1499,4.6,High
6/30/2025,1500,3.8,Low
6/30/2025,1501,1.7,Medium
6/30/2025,1502,2.1,High
6/30/2025,1503,2.9,Low
6/30/2025,1504,5,Medium
6/30/2025,1505,2.4,Medium
6/30/2025,1506,3.4,Medium
6/30/2025,1507,4,Low
6/30/2025,1508,4.3,Medium
6/30/2025,1509,3.1,High
6/30/2025,1510,2.4,Low
6/30/2025,1511,3.2,Medium
6/30/2025,1512,4,Medium
6/30/2025,1513,3.7,Medium
6/30/2025,1514,1.8,Medium
6/30/2025,1515,1.9,Low
6/30/2025,1516,2,High
6/30/2025,1517,4,Low
6/30/2025,1518,2.2,Low
6/30/2025,1519,2.1,High
6/30/2025,1520,3.3,Medium
6/30/2025,1521,4,Medium
6/30/2025,1522,4.5,Low
6/30/2025,1523,2.2,Low
6/30/2025,1524,4.9,High
6/30/2025,1525,1.7,Low
6/30/2025,1526,2.8,Medium
6/30/2025,1527,3.6,Medium
6/30/2025,1528,2.3,Medium
6/30/2025,1529,3,High
6/30/2025,1530,2.8,High
6/30/2025,1531,1,Medium
6/30/2025,1532,1.8,High
6/30/2025,1533,3.1,Medium
6/30/2025,1534,2.6,High
6/30/2025,1535,2.5,Low
6/30/2025,1536,2.8,Medium
6/30/2025,1537,4.2,High
6/30/2025,1538,4,Low
6/30/2025,1539,1.3,Low
6/30/2025,1540,3.8,Low
6/30/2025,1541,2.3,Low
6/30/2025,1542,4.6,Medium
6/30/2025,1543,2.3,Low
6/30/2025,1544,3.7,High
6/30/2025,1545,2.8,Medium
6/30/2025,1546,3.5,Medium
6/30/2025,1547,2.9,Medium
6/30/2025,1548,2.2,Low
6/30/2025,1549,2.5,Medium
6/30/2025,1550,1.8,Medium
6/30/2025,1551,4.1,Medium
6/30/2025,1552,3.8,Low
6/30/2025,1553,3.4,Medium
6/30/2025,1554,3.5,Medium
6/30/2025,1555,2.4,High
6/30/2025,1556,3.3,Low
6/30/2025,1557,2.7,High
6/30/2025,1558,4.8,High
6/30/2025,1559,3.5,Low
6/30/2025,1560,2.6,Medium
6/30/2025,1561,2.9,Medium
6/30/2025,1562,3.1,High
6/30/2025,1563,2.8,High
6/30/2025,1564,2.4,High
6/30/2025,1565,3.5,Medium
6/30/2025,1566,3.8,Medium
6/30/2025,1567,3.9,Medium
6/30/2025,1568,3.7,Medium
6/30/2025,1569,2.4,Medium
6/30/2025,1570,3.7,Medium
6/30/2025,1571,3.7,Medium
6/30/2025,1572,3.6,Medium
6/30/2025,1573,4,Medium
6/30/2025,1574,2.6,Medium
6/30/2025,1575,2.9,Medium
6/30/2025,1576,3.9,Low
6/30/2025,1577,3.1,Medium
6/30/2025,1578,2.7,High
6/30/2025,1579,3.4,Medium
6/30/2025,1580,4.2,Medium
6/30/2025,1581,2.6,Medium
6/30/2025,1582,4.9,Medium
6/30/2025,1583,2.6,Medium
6/30/2025,1584,3.1,Medium
6/30/2025,1585,4.4,Medium
6/30/2025,1586,3.2,High
6/30/2025,1587,4,High
6/30/2025,1588,2.1,Medium
6/30/2025,1589,2.8,High
6/30/2025,1590,3.3,High
6/30/2025,1591,2,Medium
6/30/2025,1592,2.2,Low
6/30/2025,1593,3.8,Medium
6/30/2025,1594,3,High
6/30/2025,1595,2.8,Medium
6/30/2025,1596,2.9,Low
6/30/2025,1597,4.6,Medium
6/30/2025,1598,4,Medium
6/30/2025,1599,3.7,Medium
6/30/2025,1600,3.1,Medium
6/30/2025,1601,1.9,Medium
6/30/2025,1602,3.2,Medium
6/30/2025,1603,2.9,Medium
6/30/2025,1604,1.8,Medium
6/30/2025,1605,4.7,Medium
6/30/2025,1606,3.9,Medium
6/30/2025,1607,3.6,Medium
6/30/2025,1608,1.8,Medium
6/30/2025,1609,4.1,Medium
6/30/2025,1610,2.9,Low
6/30/2025,1611,2.8,Medium
6/30/2025,1612,3.5,Medium
6/30/2025,1613,3.3,Low
6/30/2025,1614,4.9,High
6/30/2025,1615,2.1,Medium
6/30/2025,1616,3,Medium
6/30/2025,1617,2.1,High
6/30/2025,1618,2.2,Medium
6/30/2025,1619,3.6,Medium
6/30/2025,1620,3.2,Medium
6/30/2025,1621,4.5,High
6/30/2025,1622,2.4,Medium
6/30/2025,1623,4.6,Medium
6/30/2025,1624,2.7,Medium
6/30/2025,1625,2.8,Medium
6/30/2025,1626,2.5,Medium
6/30/2025,1627,3.4,Medium
6/30/2025,1628,3.8,Medium
6/30/2025,1629,2.6,High
6/30/2025,1630,4.4,Low
6/30/2025,1631,2.4,Medium
6/30/2025,1632,3.2,Medium
6/30/2025,1633,3.6,Low
6/30/2025,1634,4,Medium
6/30/2025,1635,4.3,High
6/30/2025,1636,3,Medium
6/30/2025,1637,3.6,Medium
6/30/2025,1638,3.7,Medium
6/30/2025,1639,2.5,Medium
6/30/2025,1640,3,Medium
6/30/2025,1641,2.4,Medium
6/30/2025,1642,2.8,Medium
6/30/2025,1643,3.1,Medium
6/30/2025,1644,3.6,High
6/30/2025,1645,2.8,Medium
6/30/2025,1646,4,Medium
6/30/2025,1647,2.1,Medium
6/30/2025,1648,2.8,High
6/30/2025,1649,2.7,Medium
6/30/2025,1650,3.9,Medium
6/30/2025,1651,2.9,Medium
6/30/2025,1652,2.8,Medium
6/30/2025,1653,2.2,Medium
6/30/2025,1654,3.7,Low
6/30/2025,1655,1.9,Low
6/30/2025,1656,3.7,Medium
6/30/2025,1657,3.1,Medium
6/30/2025,1658,2.7,Low
6/30/2025,1659,2.9,Medium
6/30/2025,1660,2.9,Medium
6/30/2025,1661,2.9,Low
6/30/2025,1662,1.5,Medium
6/30/2025,1663,4,Medium
6/30/2025,1664,2.3,Medium
6/30/2025,1665,2.4,High
6/30/2025,1666,3,Medium
6/30/2025,1667,3.8,Medium
6/30/2025,1668,3.4,Medium
6/30/2025,1669,2.4,Medium
6/30/2025,1670,4.3,Medium
6/30/2025,1671,3,Low
6/30/2025,1672,4.7,Medium
6/30/2025,1673,3.5,Medium
6/30/2025,1674,3.6,Medium
6/30/2025,1675,2.6,Low
6/30/2025,1676,1.8,Medium
6/30/2025,1677,2.5,Medium
6/30/2025,1678,3.8,Medium
6/30/2025,1679,3.3,High
6/30/2025,1680,2.2,High
6/30/2025,1681,4.6,Medium
6/30/2025,1682,3.2,Medium
6/30/2025,1683,3.4,Low
6/30/2025,1684,3.7,Low
